source,target,weight
862,4333,1
1387,3522,1
148,289,1
855,3525,1
512,2455,1
1306,416,1
398,4331,1
31,1074,3
29,1098,2
244,2972,1
252,1210,1
1010,801,1
631,1321,1
931,4074,2
681,2867,1
410,17194,2
862,44699,1
1025,10155,1
148,3825,1
1003,703,1
1387,4554,1
130,22045,1
6195,4718,1
355,1027,2
46,1103,1
46,1390,1
289,1089,1
506,5862,1
985,3008,1
738,618,1
826,347,1
9353,1429,1
336,1071,1
631,2805,1
458,6574,1
410,332,1
130,4083,2
855,1095,1
46,252,1
13,976,1
1104,4254,1
46,6692,2
405,1027,1
1533,366,1
46,1047,2
148,2805,1
1162,1377,1
533,81,1
931,288,1
506,2921,2
1041,1158,1
543,2262,1
1071,2962,1
1071,2577,1
506,36745,1
1123,2454,1
506,1104,1
379,180,1
39,1110,1
714,1533,1
5,4031,1
512,2413,1
398,4255,1
124,82,1
150,134,1
749,29251,1
583,331,1
164,350,1
931,1003,1
506,520,1
148,2796,1
3709,367,1
989,1020,1
1005,1210,1
583,826,1
1627,4333,1
410,12682,1
995,1164,1
2969,11273,1
681,237,1
337,990,1
1020,972,2
5,1038,1
995,5773,1
1025,1387,1
940,131,1
180,1110,1
762,58,1
130,430,1
931,1123,1
398,4333,1
430,2251,1
410,5543,1
800,4102,2
337,703,1
148,3258,1
984,3054,1
15,4529,1
985,972,1
252,332,2
800,1408,1
1082,8178,1
984,11179,1
12,22231,1
897,331,1
273,1175,1
398,209,1
1110,3054,1
148,399,1
4102,31267,1
1071,1003,1
289,1098,2
3008,1078,1
1533,26132,1
46,2919,1
5,22185,1
1386,506,1
512,1112,1
18,625,1
180,367,1
430,130,1
398,7136,1
1025,1429,1
337,1098,1
506,7198,1
800,4103,1
12,22302,1
337,873,1
416,26789,1
301,4083,1
6195,19132,2
631,1010,1
6195,10561,1
2921,1408,1
1032,2796,1
1049,1184,1
855,618,1
130,10643,1
398,1104,1
276,4331,1
1123,972,1
398,22534,1
430,2331,1
252,607,1
543,2454,1
418,3302,1
1038,27568,1
162,273,2
862,5587,1
355,2805,1
985,448,1
641,3456,1
5,4326,1
130,14888,1
13,1096,1
368,3302,2
506,32130,1
29,2454,1
29,3536,1
1003,281,1
6195,749,1
337,3613,1
506,683,1
800,5587,1
2063,458,1
855,2257,1
506,1388,1
3008,603,1
708,379,1
332,7170,1
458,416,2
1123,466,1
31,23088,1
164,1088,3
358,1302,1
29,3613,2
281,603,1
985,466,2
940,1533,1
281,399,1
873,8981,1
405,12335,1
1005,1387,1
1387,4330,1
405,1045,1
13,979,1
800,24898,1
1110,1045,1
379,990,1
130,1386,1
367,606,1
405,9463,1
29,677,1
48967,130,1
379,1060,1
148,2262,1
366,1532,1
1386,697,1
281,416,1
720,16795,1
1025,4554,1
13,189,1
281,132,1
18075,681,1
15,127,1
3829,415,1
714,148,1
1020,989,1
148,1003,1
1025,5615,1
164,337,1
1038,1386,1
31,352,1
3008,899,1
410,6195,3
641,1194,1
931,2805,2
164,399,2
1039,3697,1
6195,4159,1
148,2454,2
42,4,1
512,350,1
331,5358,2
985,603,1
4541,1210,1
355,1042,1
410,1385,1
416,1307,1
405,1110,1
252,1307,1
79,12414,1
171,8568,1
800,22196,1
4083,8970,1
7468,1244,2
11,1148,1
6195,209,1
762,1089,1
985,899,1
6195,2722,1
273,494,1
197,762,1
1038,9690,1
29,990,1
10958,862,1
1132,1150,1
29,873,1
11,543,1
543,641,1
5648,367,1
762,1220,1
148,2804,1
416,4331,1
931,677,1
29,698,1
130,380,2
641,1027,1
862,22302,1
641,512,1
148,1031,3
148,3054,1
1390,458,1
800,54575,1
1627,2921,1
148,1150,2
31,903,1
416,1306,1
10233,150,1
405,641,1
162,3161,1
1210,5174,1
1159,8705,1
46,2655,1
873,2794,1
1429,9690,1
931,9154,1
6195,6574,1
5358,16486,1
3008,971,1
1032,698,1
506,5587,1
984,989,1
148,349,1
533,167,1
337,3721,1
985,1072,1
5,749,1
252,130,1
2687,621,1
5,5174,1
19,1386,1
273,1073,2
931,3008,2
458,1388,1
985,1085,1
1003,1088,1
29,466,1
631,1028,1
60,10,1
641,1035,2
1164,1421,1
985,1220,1
410,398,1
410,11376,1
1429,4554,1
12,1386,1
631,9614,1
800,4111,1
86,28760,1
405,2805,2
410,4171,1
347,141,1
358,1031,2
506,4111,1
506,1385,1
607,408,1
969,21687,1
12,1307,1
762,2577,1
714,1084,1
46,2293,1
4171,1038,1
410,3037,1
252,1253,1
410,22294,1
931,1268,1
984,1088,1
506,1429,1
244,1159,1
1104,8373,1
46,4326,1
621,4032,1
1049,1082,1
1038,4172,1
31,3688,1
1386,839,1
543,49734,1
1386,9228,1
11,988,1
46,4084,1
416,380,1
862,458,1
931,1237,1
3008,1150,1
5,1103,1
289,2413,1
244,3057,1
1049,366,1
583,368,1
1386,398,1
985,1078,2
289,3721,1
931,3688,1
430,5587,1
1010,703,1
273,1082,1
289,1027,1
1005,19164,1
355,1098,1
1020,677,1
1408,1038,1
371,1388,1
31,3064,1
410,2251,1
416,36590,1
862,4254,1
148,1088,1
506,3057,1
405,988,1
252,4172,1
130,8970,1
13,142,1
31,1035,1
985,2805,1
989,703,1
862,29251,1
355,1071,1
130,26789,1
410,3057,1
512,399,1
44,91,1
2403,630,1
405,2436,1
398,142,1
506,22045,2
1390,8287,1
985,405,2
410,2687,1
31,399,2
22,355,1
940,2867,1
148,3055,1
410,1047,1
1020,1031,1
29,1074,1
12,15947,1
3008,1003,1
399,1034,1
641,1098,1
1390,4102,1
1071,677,1
1104,1005,1
512,4079,1
800,49939,1
430,749,1
289,4080,1
6195,130,1
506,1244,1
6195,18950,1
641,2964,1
405,2963,1
1210,1005,1
533,129,1
368,940,1
130,9415,1
31,6195,1
405,2454,1
42,170,1
1008,355,1
618,11300,2
281,2963,1
6195,14888,1
46,49939,1
5,506,1
447,3,1
2921,1415,1
1049,1533,1
12,4097,1
80,47,1
13,2457,2
1039,29842,1
430,4031,1
2288,3064,1
3709,169,1
862,2722,1
762,349,1
543,11245,1
5,1408,1
1429,10643,1
244,417,1
862,1448,1
1038,6692,1
46,4330,1
29,987,1
252,5621,1
989,1198,1
595,10004,1
3368,11596,1
31,405,1
148,698,1
1306,12,1
5,714,1
2722,5615,1
762,703,1
1158,17707,1
1390,1307,1
2441,862,1
1032,3536,1
1049,2867,1
506,5543,1
252,1075,1
897,58,1
940,3368,1
189,839,1
418,1244,1
7074,281,1
1038,276,1
1390,4171,1
1158,2969,2
1105,1390,1
46,130,1
1385,862,1
4271,1627,1
164,1237,1
33,237,1
931,358,1
681,1533,1
273,2067,1
1032,986,1
366,3709,1
839,1627,1
164,987,1
506,7074,1
1032,399,1
2441,2867,1
276,4554,1
12,1025,2
46,1210,1
410,4255,1
33,698,1
232,148,1
543,1039,1
23826,2,1
995,2580,1
800,5615,1
289,1148,1
281,681,1
416,2331,1
984,899,1
18,1184,1
273,738,1
800,8970,1
276,506,1
1025,4326,1
244,873,1
6195,288,1
164,603,1
1003,1237,1
738,244,1
337,350,1
660,379,1
358,1045,1
2655,252,1
11,1073,1
41,266,1
82,850,1
276,4163,1
1032,1218,1
11,1194,1
281,2964,1
1025,4159,1
984,337,1
410,11843,1
1123,2963,1
418,606,1
543,350,1
862,1429,1
130,4061,3
631,3786,1
276,1390,1
826,3508,1
18,107,1
681,11608,1
989,3884,1
252,4104,1
641,543,1
31,1003,1
631,29228,1
13,1050,1
5,5514,1
11,3709,1
29,2805,1
1049,3709,1
355,512,1
1210,130,1
2288,465,1
162,11273,1
410,10484,1
506,10670,1
130,22302,1
42,533,1
800,5174,1
800,19164,1
148,533,1
1041,61,1
855,1158,1
164,2577,1
405,800,1
252,19164,1
1082,8728,1
46,4083,1
130,4031,1
1038,1253,1
405,164,1
631,448,1
294,244,1
430,1387,1
1038,18950,1
1387,10561,1
289,3008,1
862,1386,1
618,1158,1
1025,1005,1
543,1003,1
506,312,1
1775,367,1
410,4271,1
379,989,2
60,1,1
641,1181,2
800,4150,1
800,2254,1
543,1191,1
1181,3825,1
4171,329,1
1032,1020,1
44,76,1
800,27568,1
931,2262,1
332,5514,1
131,897,1
1049,6600,1
583,3524,1
281,1089,1
11,1072,1
862,2331,1
410,4111,1
2921,4114,1
1123,352,1
150,1108,1
458,2239,1
1531,648,1
273,10004,1
358,1132,1
506,8970,1
5,4102,1
985,1096,1
1385,4095,1
289,1198,1
3008,1034,1
631,282,3
512,349,1
31,22,2
46,862,2
405,972,1
12,7197,1
405,698,1
862,607,1
41,42,1
472,1084,1
79,15,1
114,1084,1
1420,452,1
252,839,1
22,512,1
419,862,1
379,1220,1
13,367,1
543,358,1
46,704,1
18,30,1
410,16795,1
281,1035,1
12,4750,1
130,5174,1
800,1385,1
1039,3688,1
31,3008,1
40,1420,1
29,899,1
5,1253,1
383,1531,1
289,281,1
416,8970,1
379,2805,1
1210,4541,1
180,2814,1
800,2331,1
1123,1035,1
506,4159,2
281,355,1
631,1150,1
2921,4331,1
40,3524,1
281,1078,1
1237,1071,3
1038,13562,1
1387,9353,1
1010,714,1
720,1050,1
4083,2581,1
12,2921,1
417,180,1
332,2254,1
984,985,1
2722,27116,1
1387,10643,1
180,989,2
289,899,1
162,8728,1
931,2454,1
506,3037,1
1181,6168,1
164,1150,1
1005,458,1
5,5543,1
11,873,1
18,129,1
148,2814,1
398,800,1
641,367,1
873,379,1
458,6692,1
506,4326,1
399,543,1
677,19,1
641,1132,1
1429,7198,1
1429,2722,2
379,3537,1
506,829,1
862,5621,1
358,1032,1
289,1003,1
410,10348,1
762,3456,1
130,839,1
24,52,1
512,337,1
180,1098,1
11,6195,1
506,4515,1
289,1219,1
506,2722,1
13,1533,1
2288,1020,1
1075,1049,1
41,65,1
148,180,1
984,466,1
749,1307,1
180,3536,1
39,269,1
1132,15,1
506,938,1
273,347,1
2921,3739,1
1108,648,1
1627,2331,1
162,3898,1
416,2721,1
312,12,1
162,1159,1
1071,1132,1
1003,698,1
398,10348,1
800,21331,1
800,1047,1
281,990,1
39,468,1
583,3161,1
289,2577,1
355,3688,1
252,2921,1
1387,1408,1
762,1237,2
46,8579,1
506,4171,1
11,430,1
5,13,1
410,4102,2
237,4053,1
989,1181,1
150,1435,1
148,379,1
26,15,1
749,30066,1
6683,631,1
1025,2250,1
398,3899,1
862,4172,1
1386,5619,1
379,677,1
1158,162,1
11,349,1
410,2722,1
337,1027,1
398,144,1
533,114,1
1132,1194,1
1071,1302,1
358,1110,1
281,337,1
714,630,1
800,4271,1
800,839,1
931,349,1
621,12405,1
1386,4097,1
621,5358,1
5,1047,1
40,1082,1
762,1219,1
410,14555,1
368,141,1
1020,379,1
10,996,1
458,4111,1
276,4255,1
749,1210,1
458,130,1
1082,119,1
276,410,1
2969,7124,1
410,22045,1
1010,164,1
130,4097,1
4331,276,1
29,1035,1
1025,4171,1
931,337,1
3709,2687,1
762,3537,1
252,3037,1
130,4554,1
631,918,1
398,1627,1
1387,1005,1
11,2262,1
15,41,1
13,7971,1
1032,3537,1
631,1194,1
46,8970,1
338,897,1
995,499,1
6692,458,1
416,46196,1
408,2722,1
44,21,1
800,2250,1
164,2805,1
1429,4159,1
29,703,1
13,3349,1
800,2239,1
506,607,1
1387,4086,1
148,1220,1
621,3368,1
506,1105,1
252,4326,1
252,294,1
405,603,1
410,759,1
430,4085,1
1071,6684,1
533,127,1
897,6182,1
985,352,1
416,4083,1
405,1098,1
862,3037,1
405,3008,1
1533,24420,1
660,80,1
25,4000,1
862,8738,1
506,4718,1
2921,32013,1
