source,target,num_players,total_amount,total_normalized_amount,num_young_players,num_middle_aged_players,num_old_players,total_amount_for_young_players,total_amount_for_middle_aged_players,total_amount_for_old_players,total_normalized_amount_for_young_players,total_normalized_amount_for_middle_aged_players,total_normalized_amount_for_old_players
130,1038,16,0.14599,2.975765492920075395530745827,6,5,5,0.0764,0.0599,0.00969,1.558547531619747042023663811,1.197520991603358656537385046,0.2196969696969696969696969697
11273,2969,2,0,0,2,0,0,0,0.0,0.0,0,0,0
2441,252,2,0.04558,0.9175009676845662157779660840,2,0,0,0.04558,0.0,0.0,0.9175009676845662157779660840,0,0
12,839,11,0.1176,1.303590517512419040432622776,9,1,1,0.1119,0.0057,0,1.266553480475382003395585739,0.03703703703703703703703703704,0
452,3008,2,0.03534,0.7209302325581395348837209302,2,0,0,0.03534,0.0,0.0,0.7209302325581395348837209302,0,0
237,368,4,0.0536,1.093431252549979600163198694,1,3,0,0,0.0536,0.0,0,1.093431252549979600163198694,0
714,583,3,0,0,1,1,1,0,0,0,0,0,0
641,677,2,0.00855,0.1250,1,1,0,0,0.00855,0.0,0,0.1250,0
2,499,1,0,0,0,0,1,0.0,0.0,0,0,0,0
1429,19109,1,0,0,1,0,0,0,0.0,0.0,0,0,0
180,1148,3,0,0,3,0,0,0,0.0,0.0,0,0,0
862,800,9,0,0,2,5,2,0,0,0,0,0,0
839,862,4,0,0,3,0,1,0,0.0,0,0,0,0
583,1050,1,0,0,1,0,0,0,0.0,0.0,0,0,0
4078,1025,5,0,0,1,1,3,0,0,0,0,0,0
738,1377,2,0,0,0,2,0,0.0,0,0.0,0,0,0
80,2,5,0.0057,0.08547008547008547008547008547,2,1,2,0.0057,0,0,0.08547008547008547008547008547,0,0
430,173,1,0,0,1,0,0,0,0.0,0.0,0,0,0
826,1416,3,0,0,2,1,0,0,0,0.0,0,0,0
1060,405,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1386,46,7,0.0855,1.250,6,1,0,0.0855,0,0.0,1.250,0,0
2969,1423,2,0,0,2,0,0,0,0.0,0.0,0,0,0
290,1049,1,0.0114,0.2666666666666666666666666667,1,0,0,0.0114,0.0,0.0,0.2666666666666666666666666667,0,0
4,60,6,0.01539,0.1381358816953492780027773588,4,2,0,0.00399,0.0114,0.0,0.01576576576576576576576576577,0.1223701159295835122370115930,0
826,2580,6,0,0,4,2,0,0,0,0.0,0,0,0
568,410,1,0,0,1,0,0,0,0.0,0.0,0,0,0
131,648,2,0,0,1,1,0,0,0,0.0,0,0,0
410,252,10,0.05267,0.9746274850314018000676507408,5,5,0,0.00137,0.0513,0.0,0.02054281001649422702054281002,0.9540846750149075730471079308,0
1429,1038,9,0.0456,0.9523809523809523809523809523,4,5,0,0,0.0456,0.0,0,0.9523809523809523809523809523,0
2455,1003,1,0,0,1,0,0,0,0.0,0.0,0,0,0
380,46,3,0,0,3,0,0,0,0.0,0.0,0,0,0
252,13562,7,0,0,5,2,0,0,0,0.0,0,0,0
2921,12,15,0.04674,0.4254820218863991662324127149,15,0,0,0.04674,0.0,0.0,0.4254820218863991662324127149,0,0
1083,1421,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1386,6195,10,0.0305,0.6221950224398204814361485108,3,6,1,0,0,0.0305,0,0,0.6221950224398204814361485108
6894,5,1,0,0,0,1,0,0.0,0,0.0,0,0,0
749,380,2,0,0,1,0,1,0,0.0,0,0,0,0
22203,1005,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1041,290,4,0.07068,1.456737164783209523208260556,2,1,1,0.00912,0.057,0.00456,0.2105263157894736842105263158,1.139544182327069172331067573,0.1066666666666666666666666667
379,1039,11,0,0,3,2,6,0,0,0,0,0,0
