source,target,weight
29,1148,2
332,6356,1
762,931,1
416,1103,4
1032,1123,1
398,1103,1
1082,1162,1
276,38290,1
40,3166,3
417,3558,1
410,1411,1
150,1075,2
430,195,1
1159,162,1
46,428,2
1533,34148,1
506,4083,4
1075,3302,1
6574,4083,3
289,1220,1
281,1123,1
897,3711,1
512,1108,1
12,2250,2
932,347,2
596,27,1
410,8781,1
631,29,2
1237,124,1
332,19164,1
1038,19,2
237,2867,2
276,10603,1
16,25,1
379,142,1
331,1244,1
46,1025,2
1429,1038,2
862,8077,1
42,452,1
4,254,1
12,4083,2
398,4093,1
6195,162,1
130,862,1
714,1084,1
631,317,1
1003,4035,1
252,1307,1
3302,134,1
1421,1416,1
10948,800,1
543,990,1
826,1162,1
873,1032,2
1429,10617,1
180,350,1
252,4333,1
355,3008,2
1049,416,1
130,749,2
289,1132,1
46,1387,1
506,9840,1
985,1010,4
1533,648,1
79,938,1
1075,398,1
281,29,1
5,10118,1
79,65,2
1049,3302,1
13,1049,1
862,4554,3
130,1038,2
294,180,1
430,749,1
416,5587,4
46,940,1
1390,749,1
29,991,1
358,1039,1
12,1429,2
472,331,1
410,408,7
865,86,1
9249,1420,1
347,3161,1
1041,1420,2
6195,130,3
281,132,1
458,466,1
276,22403,1
410,2251,1
379,873,3
131,221,1
641,379,1
11,2793,1
873,1148,1
931,467,1
989,31367,1
336,1005,1
281,2413,1
148,1150,6
506,520,1
131,648,1
130,4106,1
800,4255,2
614,82,1
410,1029,1
355,350,1
2921,19366,1
46,1253,1
621,2296,4
1181,349,1
416,1387,2
130,2239,2
410,1385,6
46,12321,1
3709,237,2
1010,16795,1
131,142,1
618,10004,1
800,4102,1
252,2655,2
46,4330,1
1025,800,3
42,25,1
897,8174,1
379,2814,1
506,6574,3
398,10663,1
1041,826,2
1154,1082,1
749,329,1
6195,4159,1
31,1110,1
29,987,1
4,15,1
1244,1245,1
289,11177,1
1010,289,1
398,3631,1
458,130,2
5,1415,2
252,1039,1
3,475,1
141,1082,1
985,142,1
24,80,1
631,18,2
583,2580,1
252,5587,1
31,1074,1
862,208,1
931,2,1
162,46,1
82,80,2
862,1627,1
130,4102,1
281,130,2
6574,3522,1
1123,1302,1
873,157,1
237,3368,1
533,609,1
410,4084,1
33,254,1
985,1096,4
11855,415,1
800,4554,2
862,1210,2
985,3008,3
39,2662,1
1038,29831,1
3368,1084,1
46,585,1
1032,703,1
416,379,1
29,2760,1
862,1429,3
1158,3911,1
180,512,1
862,4084,2
210,276,1
1038,4102,1
533,4000,2
12,1082,1
167,257,1
40,595,2
29,873,1
150,367,1
430,504,1
1041,1423,1
148,1237,2
31,5358,1
512,1031,1
430,4254,1
