source,target,num_players,total_amount,total_normalized_amount,num_young_players,num_middle_aged_players,num_old_players,total_amount_for_young_players,total_amount_for_middle_aged_players,total_amount_for_old_players,total_normalized_amount_for_young_players,total_normalized_amount_for_middle_aged_players,total_normalized_amount_for_old_players
1385,862,2,0,0,2,0,0,0,0.0,0.0,0,0,0
979,3345,1,0,0,1,0,0,0,0.0,0.0,0,0,0
3533,128,1,0,0,0,0,1,0.0,0.0,0,0,0,0
8101,6087,1,0,0,1,0,0,0,0.0,0.0,0,0,0
6678,1301,1,0,0,0,1,0,0.0,0,0.0,0,0,0
540,47,1,0,0,0,0,1,0.0,0.0,0,0,0,0
17133,11127,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2402,553,1,0,0,0,0,1,0.0,0.0,0,0,0,0
8144,3336,1,0,0,0,1,0,0.0,0,0.0,0,0,0
40426,2696,1,0,0,0,1,0,0.0,0,0.0,0,0,0
34649,252,1,0,0,1,0,0,0,0.0,0.0,0,0,0
417,8816,1,0,0,0,1,0,0.0,0,0.0,0,0,0
121,2703,1,0,0,1,0,0,0,0.0,0.0,0,0,0
566,306,1,0.0171,0.3488372093023255813953488372,1,0,0,0.0171,0.0,0.0,0.3488372093023255813953488372,0,0
13299,450,1,0,0,0,1,0,0.0,0,0.0,0,0,0
26357,144,2,0,0,2,0,0,0,0.0,0.0,0,0,0
180,3698,1,0,0,0,1,0,0.0,0,0.0,0,0,0
458,3037,1,0,0,0,1,0,0.0,0,0.0,0,0,0
2977,1433,2,0,0,2,0,0,0,0.0,0.0,0,0,0
428,12,1,0.0101,0.08771929824561403508771929825,1,0,0,0.0101,0.0,0.0,0.08771929824561403508771929825,0,0
18026,468,1,0,0,1,0,0,0,0.0,0.0,0,0,0
28095,49702,1,0,0,1,0,0,0,0.0,0.0,0,0,0
4602,605,1,0,0,0,1,0,0.0,0,0.0,0,0,0
4074,931,2,0,0,1,1,0,0,0,0.0,0,0,0
9614,631,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2448,1244,1,0,0,0,0,1,0.0,0.0,0,0,0,0
475,3508,1,0.00171,0.02564102564102564102564102564,0,1,0,0.0,0.00171,0.0,0,0.02564102564102564102564102564,0
669,5220,1,0,0,0,0,1,0.0,0.0,0,0,0,0
128,6418,1,0,0,0,1,0,0.0,0,0.0,0,0,0
54362,2662,1,0,0,0,1,0,0.0,0,0.0,0,0,0
982,3336,1,0,0,0,0,1,0.0,0.0,0,0,0,0
1269,1434,1,0,0,1,0,0,0,0.0,0.0,0,0,0
120,2293,1,0,0,0,0,1,0.0,0.0,0,0,0,0
13299,197,4,0,0,3,1,0,0,0,0.0,0,0,0
19789,39722,1,0,0,0,1,0,0.0,0,0.0,0,0,0
2436,1020,1,0,0,1,0,0,0,0.0,0.0,0,0,0
252,2239,1,0,0,0,1,0,0.0,0,0.0,0,0,0
7046,1085,1,0,0,1,0,0,0,0.0,0.0,0,0,0
141,6890,1,0,0,0,1,0,0.0,0,0.0,0,0,0
1025,408,3,0,0,0,2,1,0.0,0,0,0,0,0
8981,873,1,0,0,1,0,0,0,0.0,0.0,0,0,0
29228,2282,1,0,0,1,0,0,0,0.0,0.0,0,0,0
354,28643,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2740,660,2,0.0114,0.2279088364654138344662135146,2,0,0,0.0114,0.0,0.0,0.2279088364654138344662135146,0,0
289,631,1,0,0,0,1,0,0.0,0,0.0,0,0,0
681,18075,1,0,0,1,0,0,0,0.0,0.0,0,0,0
6195,46,1,0.0342,0.3870967741935483870967741935,0,0,1,0.0,0.0,0.0342,0,0,0.3870967741935483870967741935
10695,6993,1,0,0,1,0,0,0,0.0,0.0,0,0,0
3709,3705,1,0,0,1,0,0,0,0.0,0.0,0,0,0
10,79,1,0,0,1,0,0,0,0.0,0.0,0,0,0
157,1201,1,0,0,1,0,0,0,0.0,0.0,0,0,0
868,126,2,0.00383,0.04420590951061865189289012004,1,0,1,0.00383,0.0,0,0.04420590951061865189289012004,0,0
12438,3691,1,0,0,0,0,1,0.0,0.0,0,0,0,0
697,10484,1,0,0,0,1,0,0.0,0,0.0,0,0,0
6200,1435,1,0,0,1,0,0,0,0.0,0.0,0,0,0
990,405,1,0,0,0,0,1,0.0,0.0,0,0,0,0
918,552,2,0,0,1,0,1,0,0.0,0,0,0,0
667,1416,1,0,0,0,1,0,0.0,0,0.0,0,0,0
46,398,1,0.2041,2.983918128654970760233918129,0,0,1,0.0,0.0,0.2041,0,0,2.983918128654970760233918129
46,1025,1,0.0399,0.3723404255319148936170212766,1,0,0,0.0399,0.0,0.0,0.3723404255319148936170212766,0,0
595,1423,3,0.0171,0.3418632546981207516993202719,1,1,1,0,0.0171,0,0,0.3418632546981207516993202719,0
12524,449,2,0,0,2,0,0,0,0.0,0.0,0,0,0
31983,485,1,0,0,1,0,0,0,0.0,0.0,0,0,0
86,170,1,0.0057,0.06578947368421052631578947368,1,0,0,0.0057,0.0,0.0,0.06578947368421052631578947368,0,0
2425,10789,1,0,0,1,0,0,0,0.0,0.0,0,0,0
7179,2421,1,0,0,0,1,0,0.0,0,0.0,0,0,0
995,11282,1,0.0114,0.04504504504504504504504504505,0,1,0,0.0,0.0114,0.0,0,0.04504504504504504504504504505,0
1506,3207,1,0,0,0,1,0,0.0,0,0.0,0,0,0
1210,9826,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2696,3690,2,0,0,1,1,0,0,0,0.0,0,0,0
204,38445,1,0,0,0,0,1,0.0,0.0,0,0,0,0
16996,144,1,0,0,1,0,0,0,0.0,0.0,0,0,0
449,2750,1,0,0,0,1,0,0.0,0,0.0,0,0,0
235,724,2,0,0,1,1,0,0,0,0.0,0,0,0
449,2293,1,0,0,0,1,0,0.0,0,0.0,0,0,0
171,993,1,0,0,0,0,1,0.0,0.0,0,0,0,0
2441,531,1,0,0,0,1,0,0.0,0,0.0,0,0,0
1322,6483,1,0,0,1,0,0,0,0.0,0.0,0,0,0
306,2815,1,0,0,1,0,0,0,0.0,0.0,0,0,0
366,5648,2,0,0,0,1,1,0.0,0,0,0,0,0
430,6574,1,0,0,1,0,0,0,0.0,0.0,0,0,0
114,152,2,0,0,1,1,0,0,0,0.0,0,0,0
156,31,1,0.00171,0.03947368421052631578947368421,1,0,0,0.00171,0.0,0.0,0.03947368421052631578947368421,0,0
814,169,1,0,0,0,0,1,0.0,0.0,0,0,0,0
11194,12112,1,0,0,1,0,0,0,0.0,0.0,0,0,0
3368,430,1,0,0,0,0,1,0.0,0.0,0,0,0,0
2497,13,1,0,0,0,1,0,0.0,0,0.0,0,0,0
1210,14888,1,0,0,1,0,0,0,0.0,0.0,0,0,0
12302,339,2,0,0,1,1,0,0,0,0.0,0,0,0
366,1533,1,0,0,0,0,1,0.0,0.0,0,0,0,0
131,1108,1,0.0331,0.6311975591151792524790236461,0,1,0,0.0,0.0331,0.0,0,0.6311975591151792524790236461,0
206,24,2,0.0604,0.5362248213125406107862248213,0,2,0,0.0,0.0604,0.0,0,0.5362248213125406107862248213,0
1198,289,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2726,4004,1,0,0,1,0,0,0,0.0,0.0,0,0,0
10625,39722,1,0,0,0,1,0,0.0,0,0.0,0,0,0
718,475,1,0,0,0,0,1,0.0,0.0,0,0,0,0
399,1032,1,0,0,0,1,0,0.0,0,0.0,0,0,0
22,31,2,0,0,1,1,0,0,0,0.0,0,0,0
1268,468,2,0,0,1,1,0,0,0,0.0,0,0,0
1085,22010,1,0,0,0,0,1,0.0,0.0,0,0,0,0
2796,180,1,0,0,1,0,0,0,0.0,0.0,0,0,0
44699,862,1,0,0,1,0,0,0,0.0,0.0,0,0,0
11493,19,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2431,720,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1132,72,1,0,0,0,0,1,0.0,0.0,0,0,0,0
1390,4159,1,0,0,1,0,0,0,0.0,0.0,0,0,0
430,26789,1,0,0,1,0,0,0,0.0,0.0,0,0,0
683,13,1,0,0,0,1,0,0.0,0,0.0,0,0,0
520,417,1,0,0,1,0,0,0,0.0,0.0,0,0,0
10690,2477,2,0,0,0,1,1,0.0,0,0,0,0,0
317,383,1,0,0,1,0,0,0,0.0,0.0,0,0,0
5411,327,1,0,0,1,0,0,0,0.0,0.0,0,0,0
589,1267,1,0,0,0,0,1,0.0,0.0,0,0,0,0
377,697,1,0,0,1,0,0,0,0.0,0.0,0,0,0
3729,2282,1,0.00228,0.009009009009009009009009009009,0,0,1,0.0,0.0,0.00228,0,0,0.009009009009009009009009009009
1387,410,2,0.0205,0.4181966544267645858833129335,0,1,1,0.0,0,0.0205,0,0,0.4181966544267645858833129335
172,3905,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1031,358,2,0,0,0,1,1,0.0,0,0,0,0,0
3054,1071,1,0,0,1,0,0,0,0.0,0.0,0,0,0
9250,409,1,0,0,1,0,0,0,0.0,0.0,0,0,0
990,5219,1,0,0,0,0,1,0.0,0.0,0,0,0,0
