source,target,weight
1132,984,2
931,128,1
1057,379,1
294,6987,10
398,4255,3
252,4171,5
2079,3999,1
630,2420,1
2995,35599,1
366,16795,3
862,208,2
2944,449,8
599,447,7
2783,683,3
631,1035,7
5546,715,9
504,409,4
232,2433,1
1181,2292,1
157,855,3
15,1622,2
982,27475,1
447,2566,19
46,383,1
3205,11110,1
383,3008,1
1161,172,2
1408,130,7
642,234,5
2598,1321,11
7185,3173,1
4424,447,5
410,28536,1
3650,6414,2
20423,16245,1
41,641,1
1253,1025,1
10949,979,5
9010,3508,4
972,405,2
417,1416,3
9690,862,4
362,306,1
683,3706,5
3687,2703,4
800,430,8
33,107,2
14445,11194,1
839,800,13
660,6993,36
1237,273,1
7804,2293,2
46,458,5
2441,6676,2
1038,19,10
105,86,4
260,44,2
19,506,7
697,276,2
13299,377,5
12630,599,10
1286,1049,1
6182,47,1
1082,873,1
3391,5219,1
3352,294,2
897,762,5
336,703,2
873,991,3
6347,20,1
60,33,3
80,417,1
2351,5,1
157,968,7
1253,130,1
2254,130,1
833,1267,13
4059,2776,1
52,82,5
1020,603,2
1095,10868,2
410,7971,7
1304,58,3
450,13744,2
5543,506,2
4171,1387,3
1132,2288,1
1385,46,6
584,2944,6
3,52,3
19304,2700,1
2984,5219,3
3225,172,1
1039,1098,1
2425,7788,3
416,862,13
1075,2241,2
358,642,1
132,9100,1
430,19,6
4750,1465,9
2741,11127,3
5268,1083,5
355,169,1
316,6181,1
1084,40,2
1033,1269,1
2722,4083,1
5743,868,6
2410,3182,1
993,681,1
60,269,2
918,419,26
595,1159,2
157,38,1
2441,862,2
714,940,1
3,1387,1
430,398,6
2698,12054,1
2288,631,3
589,6,4
5648,940,3
5862,130,31
52,16,3
24,472,2
2503,720,10
28956,3957,1
13726,11117,1
327,12109,2
358,3008,1
416,33734,3
124,2423,1
105,4,2
940,1176,1
197,814,12
2362,10139,41
29228,903,1
1082,1154,2
3008,1020,2
1467,141,1
7971,237,2
1064,1245,1
798,234,45
45838,7975,1
485,3811,1
984,289,5
449,1443,1
918,11103,7
159,281,2
642,180,1
33966,918,1
413,266,12
350,989,2
355,416,3
380,408,1
46,276,9
800,2698,1
128,88,1
724,1268,4
5572,3985,2
2553,931,1
6689,367,1
3159,1433,3
6478,2439,1
825,6630,3
1455,202,3
7975,365,2
10139,2362,46
266,1521,1
8174,3691,1
338,932,4
12,1387,13
2503,866,1
366,5648,3
289,1095,1
41,355,1
3368,6076,1
408,410,16
6379,814,4
466,603,1
1455,1268,17
750,8178,1
141,1467,3
21363,2727,3
18544,141,1
3176,169,1
762,1042,2
1038,1429,9
9352,12,2
1267,2293,11
5546,1897,9
316,584,1
2431,10330,1
1627,1025,5
714,2448,3
814,24,1
2781,2251,1
697,2311,3
1496,2311,2
80,86,3
12372,10674,1
7975,649,1
1181,289,4
800,4084,5
10761,1038,1
266,503,3
714,3229,2
28098,3729,1
2239,408,1
355,281,5
10480,5544,1
252,5174,3
667,11300,2
979,10949,4
3508,3600,2
232,2374,6
5621,1627,4
11000,5358,1
660,16245,6
800,130,6
58,968,10
417,703,1
720,714,3
862,1385,26
46854,999,1
170,2444,10
984,1181,2
150,13,5
43,252,1
964,3723,4
10690,2740,5
2790,327,1
192,2977,3
37276,3060,3
5544,7975,2
583,79,2
410,1010,34
3062,60959,1
232,3691,16
4057,2696,1
57,42,1
631,1039,8
610,468,12
1268,6614,5
6621,2441,1
3060,2784,2
16,42,3
8146,892,1
46,762,4
410,749,11
458,862,8
468,306,7
9252,157,2
90,820,2
60,855,1
192,8994,2
2079,4603,3
5545,941,7
10820,1095,1
1210,6692,2
9007,9320,1
14,17444,13
447,8578,29
4558,1387,3
1426,8994,4
862,5585,1
6672,2439,5
1415,6195,1
524,2832,24
2977,43563,1
330,16,1
4441,257,1
9010,3172,1
1627,22619,12
610,306,6
1307,1386,1
9251,42,1
62,6380,8
133,200,9
1416,417,1
968,566,2
931,972,3
697,410,2
631,418,4
3391,2049,1
40416,2662,1
683,4603,3
4102,4083,1
1804,336,1
5544,804,8
1096,3134,1
9816,1104,1
24,57,2
2457,734,1
762,1123,4
265,3391,4
430,317,1
3718,2703,2
1167,642,1
982,3609,1
132,1228,9
3709,156,1
2292,282,1
3508,9010,5
10688,2696,3
1304,18850,1
120,8841,1
12,252,17
703,23826,1
281,1020,7
37,932,1
918,27325,1
398,22294,3
369,1268,1
814,11117,6
368,131,10
2273,856,1
1025,10155,6
10949,498,1
524,970,1
366,418,5
20429,512,1
506,1047,4
2420,6414,1
10674,3592,3
10484,924,4
41,13726,1
281,133,1
10690,33966,1
