source,target,weight
1081,1161,1
1148,1032,1
133,26740,1
130,1429,3
368,606,1
234,631,1
1326,2282,1
10155,252,1
18,127,2
1435,18026,2
1434,47,1
3057,4603,1
472,714,1
1408,458,2
177,25,1
1162,164,1
3725,232,1
349,762,4
940,720,1
252,19,1
16795,16,1
820,1017,1
3903,62,1
10484,39722,1
4297,4294,1
42,3426,1
2374,776,1
5849,498,1
2778,1082,1
2402,4602,1
1096,10004,1
1020,43,1
714,130,1
11194,419,19
543,1071,2
4084,862,3
631,1237,1
2477,10093,1
5405,5111,1
3709,142,2
1506,126,2
441,605,3
62,8146,1
5545,11115,1
234,20377,1
33,2,2
1049,398,1
2715,347,2
2726,2079,1
44559,5545,2
1435,1426,2
12414,1147,1
2944,2330,2
40445,1091,1
128,2672,2
11959,197,1
4297,2995,2
2832,3205,1
169,2049,1
23664,2362,1
1533,150,1
2063,410,2
6195,130,3
12,5,2
1023,294,2
600,833,1
504,642,1
141,148,1
405,2282,1
33324,2990,1
630,418,3
1108,897,2
1227,1268,1
119,3057,2
1387,130,1
10004,1162,1
7682,5544,1
1083,2410,2
32561,982,1
3225,968,2
4146,749,1
148,12,1
65,170,2
86,1079,1
29733,1533,1
931,825,1
826,1041,2
10959,16795,1
520,730,1
354,3057,3
512,31,2
18018,294,1
3057,1184,3
3896,237,1
43464,999,1
866,2439,2
18303,2477,2
5111,653,1
9074,420,10
449,740,1
3,4000,1
24773,605,2
3592,338,1
47,2079,1
3368,1050,2
1110,1027,1
416,1387,2
1701,7179,1
41553,39722,1
8835,2374,1
968,2282,3
289,5,1
2639,221,1
252,1025,5
2722,12,1
170,964,1
336,6880,1
2740,10695,1
15917,6418,1
897,7971,1
1075,294,5
1058,204,1
2995,10331,3
7670,1147,1
687,1083,1
20655,918,1
128,265,1
26722,130,8
9465,3725,1
276,1386,1
585,1164,1
2293,11688,1
20829,892,1
265,2462,1
3899,4603,1
6335,3999,1
4102,1627,1
8963,6993,2
244,417,2
1448,862,1
36745,252,1
3336,2503,3
2311,88,1
301,1038,1
1090,1434,1
2750,1467,2
12,27,1
1268,404,1
1388,410,2
2253,862,1
18642,2921,2
1053,405,2
520,1184,4
6994,8963,1
3392,2079,1
122,1416,1
304,740,1
868,524,1
58,25449,1
968,1096,1
210,660,2
16247,6993,1
82,931,1
897,12321,1
2698,964,4
3037,506,2
1423,3057,1
3385,2079,1
86,39,1
13,993,1
6418,28956,1
19789,10010,1
314,552,1
2698,1227,1
984,931,1
862,2921,3
1268,370,1
290,200,1
164,1035,1
641,29,1
12363,2457,1
10627,2374,2
16,148,1
21957,4634,1
290,244,1
1053,82,1
798,6055,1
2740,2481,1
553,441,1
6267,169,1
2655,506,4
14807,1465,1
999,6992,1
2432,235,1
918,11083,3
44202,999,1
252,749,1
3391,7682,1
332,130,2
252,1210,1
999,56741,1
13726,12005,1
1025,3037,1
3709,171,1
162,7670,1
4602,4603,1
30,24,2
331,621,1
825,1467,1
13,281,2
131,5268,1
11250,3216,1
172,2282,3
46,27,1
498,5070,1
11,985,2
5743,1467,1
413,316,1
8,127,1
164,180,1
2639,3535,1
380,398,8
36755,23611,1
11282,37975,1
918,999,3
3060,2670,1
244,31,1
16795,720,2
11368,724,1
3205,2750,1
6600,1465,1
4795,126,1
169,10586,1
10,25,1
1085,169,1
6195,5,1
3,15,2
4585,265,1
7378,10331,4
641,631,2
1390,11419,1
6630,6890,1
932,121,2
11856,10314,1
2323,2293,2
540,4,1
5219,6676,3
2503,7098,1
800,9690,1
2503,982,2
244,931,1
2698,1083,4
931,1302,1
2783,2227,1
39,190,2
16704,121,2
503,4441,3
1084,294,1
13254,41,1
979,7179,1
3060,3899,1
3725,18916,1
2457,1075,1
4333,410,4
19585,1147,1
2783,11411,1
167,122,1
8718,2457,1
12,3522,1
5544,377,1
941,3899,1
3609,11127,2
5,2655,1
5312,969,1
20,8698,1
44,52,2
88,2672,1
2,19,1
162,124,1
3729,48325,1
