source,target,weight
6574,1038,2
44,9713,1
380,398,8
11126,40426,2
1186,3687,2
1147,16486,1
533,293,1
485,327,1
409,6227,3
6992,4482,2
2999,450,1
839,800,4
5225,697,1
11596,6418,1
312,3691,1
1085,294,4
148,1039,3
11194,419,27
740,36,1
2,3612,1
235,403,5
2969,417,1
288,27,2
2969,1158,4
683,330,1
989,1071,1
1388,4255,1
1025,276,3
144,10247,1
749,410,2
12399,11282,1
26,18,3
16704,8835,1
13473,924,1
10690,37825,1
641,1219,1
276,51510,1
798,234,9
321,3057,1
3725,2700,3
339,43068,1
110,39,1
129,605,1
520,2321,2
210,131,1
172,58,3
10409,169,1
4750,720,3
3609,2410,1
23667,19771,1
379,131,2
895,1837,1
1073,157,2
33,27,4
133,200,4
641,13,1
271,306,1
2154,2477,1
2462,10484,1
281,603,1
6890,1267,1
405,79,1
366,171,1
12524,3205,1
355,379,2
1301,2434,1
2374,3718,1
65,42,1
3140,3592,1
2737,316,1
306,14,1
162,506,2
839,12,3
405,3463,1
1003,1020,1
4795,30,1
1049,294,2
995,40,2
5227,1085,1
2662,170,4
366,4603,1
10483,820,29
4093,1005,1
7056,1085,1
419,2150,1
2919,46,3
3709,13,4
1158,2968,1
503,50,1
8023,12,1
430,1146,1
7695,266,1
6195,410,1
1465,336,4
2381,589,3
4096,4171,1
1181,164,3
969,762,1
2477,5771,1
5378,132,1
1083,6673,2
1321,1443,1
289,677,2
621,2296,4
16795,367,1
8793,8024,1
3274,2503,1
2362,310,1
33304,1049,1
512,164,2
968,9681,1
5545,941,2
404,202,2
419,7769,2
8023,14,1
1025,2790,1
7042,1147,1
1085,47,1
169,6,1
12,46,4
1278,2311,1
2861,36414,2
466,1003,1
2454,29,3
5862,130,9
2079,1091,2
2783,309,1
40426,41201,1
660,585,1
109,15,1
1025,5621,2
10919,294,2
5220,6269,1
1039,180,2
1025,704,2
995,33,1
4171,20519,1
199,11,1
327,170,1
336,221,1
1511,2293,1
524,2750,1
420,314,4
410,14171,1
6432,660,1
931,3455,1
1627,1387,2
9547,1304,1
6630,3205,2
144,17499,1
9007,10690,2
697,11282,1
3691,1290,1
677,358,2
265,3205,1
3062,4602,1
2783,16247,2
157,354,2
22045,430,1
3985,2984,3
2921,294,1
45,4795,1
10789,979,1
2573,2566,1
127,151,1
989,1032,1
2517,820,1
441,28956,1
825,2292,2
1390,9352,1
845,449,2
2972,1041,1
535,152,1
1245,157,1
4085,12,1
417,273,1
7077,1084,1
321,152,1
1244,506,1
1047,1025,2
58,235,3
82,206,2
10484,2381,3
524,2944,1
833,533,1
252,5,7
1091,3385,2
42,15,4
281,1110,2
2311,5225,2
42,60,1
130,1387,3
332,82,1
1038,410,2
10484,126,2
306,190,2
10665,520,2
2639,982,1
979,6387,1
3684,379,2
1181,3216,1
2995,2029,1
130,416,2
17444,2231,1
26789,506,5
533,24,2
618,1159,1
2984,2079,1
1467,114,3
210,11,1
1301,7179,1
605,189,2
276,252,5
5026,2727,1
250,409,1
144,6621,1
281,3008,1
33,368,2
1147,290,2
294,51828,1
979,2503,2
1071,405,2
29,232,1
720,7378,2
1237,350,1
157,3508,5
16214,683,1
11282,6,1
9369,800,1
1429,130,3
1037,419,2
5220,6676,3
7056,1465,1
10,7478,1
698,399,1
2581,6195,1
9855,498,1
169,683,8
24,122,1
1766,2808,1
10139,2362,10
47,441,2
2434,294,1
982,455,1
252,398,3
6418,2441,1
6195,32125,1
25243,2420,1
498,18506,1
5268,3687,2
1110,11177,1
410,2047,1
862,458,6
82,24,1
6107,2477,1
4128,4057,1
739,10690,1
583,2969,1
39,533,1
2421,2420,2
970,506,1
18303,23611,2
7788,2457,1
237,2497,1
2362,2410,1
999,12988,1
1390,862,1
3898,566,1
991,172,1
338,339,7
2737,2696,1
3911,63319,1
170,122,2
2598,37099,1
42838,935,1
6994,2227,4
1268,234,2
995,738,1
290,750,2
362,265,2
924,141,2
403,1284,1
416,13484,1
1386,1104,2
2639,6992,1
11,506,1
10301,16247,1
2444,2446,6
5,2655,2
3205,941,1
3077,1184,1
403,1090,5
12,150,1
6377,814,7
653,20058,1
936,935,2
9074,420,6
327,4309,1
389,2394,1
3535,237,1
968,354,3
58,601,1
936,4319,1
1023,2441,1
2566,144,2
2722,6195,3
8578,485,1
1244,366,1
16560,3057,1
1455,642,1
234,1090,1
1072,148,2
11194,2362,1
2703,12019,1
2598,1064,1
862,6195,3
36,833,2
141,1267,1
2778,940,2
1049,2448,1
1227,1268,1
1269,642,2
23653,130,2
1531,150,1
1003,985,2
44,127,1
1038,4093,1
3984,169,1
1264,449,1
1267,2323,2
18026,1304,3
5,331,1
1005,5,4
8239,2995,6
4718,130,1
368,2441,2
3725,1242,1
11300,855,1
55013,2700,1
6377,5546,2
3793,1091,1
33,44,2
35,39,1
