source,target,weight
18030,475,1
20,2324,1
281,3508,1
354,157,2
9251,42,1
12521,4482,1
3243,2696,2
5,408,1
1321,7918,1
3846,820,2
377,1443,1
2362,25313,1
202,1283,2
679,932,1
15,79,1
150,237,1
1049,1050,1
9816,1104,1
62,13726,1
21957,829,1
936,6753,1
223,144,2
4673,2687,1
2722,506,2
2463,3917,1
365,377,2
5,2254,1
6676,34002,1
475,2282,1
10688,2696,2
10483,820,9
2990,1075,2
235,383,2
499,19657,1
16795,1084,1
314,1520,1
8541,697,2
2796,1032,1
12374,36,1
306,2926,1
7975,892,2
5174,5,2
4537,5544,1
114,2375,1
1387,62,1
6156,2990,2
681,16795,1
2457,2995,1
20,833,1
16795,11000,2
2457,294,1
209,1108,1
449,6630,1
4086,1387,1
902,800,1
984,1237,1
1020,379,2
1085,2557,1
86,60,1
19,4114,1
621,367,1
289,1034,1
2783,39097,1
20,524,1
350,337,1
1444,410,1
3558,1147,1
5220,10816,1
642,6160,1
11603,2457,1
3054,1110,1
430,6195,2
2740,6414,1
430,839,1
23634,3592,1
10690,6993,1
752,266,1
148,1049,1
162,3524,1
720,8091,1
189,13,1
2374,1083,1
46,171,1
862,5,2
8373,2722,1
631,418,1
814,4378,1
3892,383,3
12405,621,1
1158,290,1
2962,1071,1
16795,84,1
6593,417,2
467,28170,1
6249,3725,1
2670,2675,1
164,22,1
669,336,1
49394,28643,1
204,2861,1
281,289,2
1268,931,1
132,1434,1
9007,2783,1
416,5,3
294,432,1
2553,289,1
430,4172,1
873,180,1
7088,1506,2
6993,9007,1
403,404,1
244,895,1
2672,3706,1
9,47,1
157,3508,2
5546,2598,1
2995,3336,1
18,2727,1
418,3709,2
1082,3558,1
9005,467,1
113,2477,1
2079,3709,1
2598,18987,1
18963,450,1
86,50,1
3536,1032,1
1455,798,1
252,41756,1
3899,553,1
738,415,3
447,208,1
4111,458,1
5,1005,1
800,12,1
7788,7179,1
164,281,1
132,499,1
506,839,1
8950,11300,1
8835,2410,2
12335,405,1
1267,10484,1
11127,2374,2
1103,398,1
8578,447,5
1386,2778,1
79,265,1
918,11405,2
7378,1075,1
37782,6676,1
1124,1083,2
405,1198,1
1072,11,1
13299,697,1
1386,506,1
618,1290,2
1194,641,1
1210,1103,1
14725,1304,1
11609,170,1
170,20113,1
152,3205,1
33620,683,1
1091,14774,1
13,294,1
47,14792,1
24898,1075,1
