source,target,weight
19,408,7
210,714,1
9439,1387,1
10233,13,1
331,1533,3
1035,631,5
46,257,1
2311,10,3
1050,237,4
7468,1244,3
458,20519,2
281,1078,5
1385,862,20
1038,2722,5
42,1100,1
2655,399,1
408,2722,1
288,1038,1
405,985,7
1148,289,2
331,621,6
162,1025,1
48,15,5
969,172,1
14888,12,2
3,48,2
1158,417,5
410,22294,1
52,15,5
1408,332,3
3535,237,1
995,826,5
60,533,4
1245,410,3
5,6692,4
1132,989,1
3037,862,13
3524,750,3
281,1219,2
29,2817,2
2454,1158,1
60,1,1
366,1533,3
127,18,4
699,130,1
22203,1429,2
410,21550,5
1088,31,4
1025,2419,1
1038,3037,3
4150,130,4
458,2921,5
150,366,4
130,12,9
16795,410,45
826,169,1
1038,416,5
1386,938,1
417,931,2
4326,1210,2
1175,826,5
749,4563,1
749,380,2
39,16,5
985,11,3
415,3166,2
130,22283,1
839,2921,1
46,41681,1
1041,1095,5
621,472,3
276,506,10
5615,862,1
512,1132,6
800,4541,7
43,1071,1
12,839,11
583,1423,2
932,130,1
1104,1210,4
631,641,13
16795,16492,1
355,350,4
1035,641,5
583,3610,2
244,45299,1
4084,800,8
180,1123,2
4150,800,1
1627,6195,4
1175,417,4
1025,683,2
8970,1025,2
641,1127,1
237,47,1
60,17250,1
80,39,4
347,24,1
11337,130,7
458,33734,4
405,2805,8
1096,985,20
6195,130,17
503,1020,1
46,4255,5
839,410,11
2331,800,13
399,405,7
366,171,5
337,3029,1
6144,13,1
1627,398,4
32125,46,1
16,330,2
66,80,2
2921,3739,1
750,667,6
4,113,3
410,398,16
855,8705,1
506,1210,10
6692,416,1
86,170,3
3258,148,1
641,8023,1
681,13238,1
683,1049,1
273,379,2
681,159,2
826,1176,2
899,512,1
1049,3057,3
2925,337,1
506,1244,3
1627,4271,4
1164,1286,1
1032,1132,2
18,968,2
255,44,2
641,1241,2
12,4172,9
130,631,2
762,452,1
585,130,1
109,167,2
1108,368,1
5,5174,4
5,641,1
27,430,1
1032,1020,6
800,1210,4
985,350,4
506,5862,2
703,6195,1
750,895,4
1020,1071,3
1132,512,2
3892,631,1
1161,995,1
985,466,10
164,399,6
8738,800,1
58,1132,1
1027,931,2
46,3008,1
1027,379,3
648,13243,2
5,6894,1
1158,321,2
416,1025,10
499,430,2
1387,10686,1
19109,398,1
37208,5,1
46,1103,9
1147,40,6
289,631,1
16,1184,1
583,1082,5
337,762,2
862,5621,7
1386,276,4
38322,416,2
2288,972,5
13,1075,7
366,630,1
11300,1147,1
337,281,3
1123,167,1
940,993,3
40,533,1
1307,1038,3
405,419,1
1049,416,2
1047,2251,3
1038,5621,1
6195,332,5
3368,630,2
13562,130,15
1071,1003,3
985,349,4
931,2275,2
2867,189,1
506,332,7
2930,417,3
800,2921,7
506,4255,4
80,3,3
82,281,2
607,1388,2
1210,276,2
1386,2331,4
289,350,8
762,660,1
31,350,2
244,4078,1
27,4,7
1123,1302,1
39,996,3
244,1158,12
331,940,3
4083,8373,1
531,995,2
749,2790,1
1387,4172,1
399,46,1
13,1533,2
839,12,9
232,39,2
86,419,1
289,866,1
897,272,1
16795,1237,1
130,13562,17
873,180,4
410,1307,4
379,1039,11
164,1274,1
631,418,4
533,293,4
749,130,12
6600,1005,2
4718,862,2
82,2696,1
7124,1416,2
1035,289,6
1420,2969,1
9218,289,2
1210,130,5
410,9439,2
4673,940,2
130,839,10
3709,367,8
667,720,1
984,1074,2
273,1230,1
2722,4097,2
150,13,5
1003,2441,1
22177,24,1
964,618,2
2413,164,3
1150,358,4
6574,37463,1
1423,995,5
855,683,1
4085,332,5
6932,1010,1
2251,10390,1
331,367,1
32125,862,3
666,993,1
984,20,1
2867,3709,4
749,1307,8
1041,826,7
995,8728,1
3697,281,1
1408,800,7
1181,3825,1
16795,621,2
3709,630,1
1531,331,4
1010,8590,1
1041,141,3
3508,1082,5
290,5086,1
5,8023,1
379,989,6
813,931,2
290,595,3
131,1050,5
800,49939,3
506,862,6
1084,150,6
10031,862,2
2288,1237,5
1060,148,3
290,995,4
506,1049,4
714,1531,8
4326,252,7
347,197,1
750,7882,1
5,631,6
195,1084,1
130,15066,2
130,4097,5
130,18642,4
3709,714,2
10,41,4
4035,367,2
1390,4172,2
148,703,3
2448,621,2
130,4333,8
603,148,1
1050,714,6
862,4104,2
130,252,8
4,68,2
1386,43,1
631,337,6
252,11300,1
4,6429,1
2253,862,1
4084,12,1
897,630,10
415,1041,3
3551,7042,1
281,1039,2
167,2036,4
1245,714,1
273,330,1
6168,1181,2
1387,2754,1
990,355,4
703,631,5
41,65,6
506,2655,11
1385,410,10
1091,15,2
130,22185,3
4333,800,3
839,4330,8
630,609,1
800,40531,1
630,237,2
603,1039,3
127,533,2
609,2867,1
3522,46,16
410,2063,1
4333,46,5
1386,416,7
1416,969,1
162,583,9
25,52,1
1390,1429,4
2919,5,12
1175,595,3
1020,681,1
430,861,1
405,29,4
2253,398,1
1020,1195,2
399,2655,1
24898,862,5
6195,1387,10
430,130,11
2,24,5
1095,2553,1
5174,130,2
2969,156,1
410,4750,1
11749,1390,1
1039,681,2
252,458,9
862,1047,5
415,1533,1
2975,1082,1
750,379,1
1387,22359,2
244,29,2
