source,target,weight
3008,164,2
4544,506,1
1385,276,2
2784,162,1
366,3709,2
329,1025,1
1038,34649,1
2251,416,2
347,2118,1
800,26789,1
1080,995,2
367,1533,1
42,3,2
1123,1098,1
1082,2969,2
1003,984,1
171,418,1
5514,5,2
33,368,2
21474,800,1
26789,276,2
506,2722,2
4171,398,1
1005,410,4
408,1390,1
800,430,3
3161,1421,2
279,15,1
1010,11,1
1106,681,1
14,25,1
862,44326,1
995,25467,1
1082,417,1
16,127,1
738,1158,1
2655,458,3
15,18,2
1078,512,1
1210,430,1
1022,16,1
379,2524,1
80,33,4
1210,252,2
31,398,2
5,4541,1
124,289,1
410,2282,1
18950,430,1
1038,14888,1
1429,800,11
1386,252,6
839,1390,2
1084,331,2
82,941,1
336,252,1
27525,862,1
1038,862,1
430,839,2
1444,533,2
289,984,2
19,1241,1
855,449,1
162,331,1
1175,1005,1
352,148,7
3508,82,2
1164,826,1
873,164,2
4083,4159,1
281,2700,1
42,675,1
60,1274,1
162,618,1
16795,995,1
162,131,1
252,1387,3
4718,1025,1
24,7678,1
399,289,2
371,714,1
839,1025,3
1388,46,1
5,4083,2
1420,543,2
641,1038,1
631,991,1
1418,430,1
512,405,4
368,33,1
1385,1390,2
862,2721,3
3135,1081,1
800,1103,1
2047,12,1
3524,1159,1
1042,289,1
1028,1032,1
5585,252,1
4172,12,5
1219,543,1
78,60,1
458,506,1
399,458,1
458,2253,1
237,418,1
2420,1416,1
4093,1387,3
237,128,1
1047,130,2
11,512,1
1095,738,2
681,621,2
3368,43,1
5,1047,2
1421,995,1
820,1071,1
276,862,3
7077,368,1
714,1050,3
1073,11,1
800,26883,1
1042,405,1
1194,1020,1
150,7972,1
15,8590,1
350,873,1
1010,130,2
1123,1132,1
9352,1387,1
260,1164,1
630,418,1
1234,398,1
3522,252,1
45278,1533,1
3522,506,2
7097,940,1
164,22,1
4558,1386,1
3161,1159,2
281,405,2
762,989,1
1210,800,2
29,1132,1
4102,12,2
1146,1084,1
826,681,1
2296,3302,1
18,119,1
273,595,4
86,13,1
897,6767,1
46,5,7
4083,13562,1
2655,416,1
371,1159,1
2581,46,1
408,12,3
1627,1387,2
4255,410,1
10,23,1
506,430,2
5,10670,1
3537,1032,2
408,506,5
5,1025,1
1038,398,1
134,630,1
1386,1387,2
60,10484,1
1194,1123,2
458,2251,2
1050,830,1
2655,2921,1
16795,1244,1
1162,601,1
24,452,1
1162,1003,1
399,22,1
1081,667,1
1042,1123,1
1020,989,1
762,379,5
595,417,3
13562,130,4
1081,31,1
210,583,2
410,2350,1
1025,276,3
995,16795,1
862,1390,3
1084,16795,2
17768,1416,1
8516,621,1
4955,15,1
1164,1159,1
415,157,1
1078,164,2
1081,1164,1
458,1386,1
27,965,1
3161,1420,2
1134,79,1
1025,1390,3
1390,8024,1
993,2448,1
8515,31,1
148,1039,3
5,4035,1
1408,46,2
336,150,1
3368,150,3
418,641,1
720,142,1
130,46,14
162,1158,3
337,984,3
40,995,1
603,1071,1
1035,148,2
86,605,1
1218,989,1
237,13,6
861,162,1
2968,244,4
130,9439,1
61,583,1
142,621,3
1025,4102,1
1071,1020,2
8970,39722,1
603,11,3
164,1034,1
447,281,1
1047,862,2
2921,8970,1
58,41,1
1082,3558,1
855,1416,1
1210,506,3
2805,631,1
1191,2288,3
22,1071,1
749,408,1
430,5,4
265,714,1
252,46,4
13,1050,1
1041,290,2
52,16,2
379,1064,1
681,7971,1
1159,1082,1
1050,189,5
614,13,1
79,3,1
1423,826,2
3037,130,6
1050,331,1
131,6767,1
3684,379,2
4074,1123,1
1084,82,1
80,38,2
379,708,1
800,410,1
703,543,1
2419,1159,1
991,148,3
7971,368,1
862,2331,2
3057,162,2
