source,target,num_players,total_amount,total_normalized_amount,num_young_players,num_middle_aged_players,num_old_players,total_amount_for_young_players,total_amount_for_middle_aged_players,total_amount_for_old_players,total_normalized_amount_for_young_players,total_normalized_amount_for_middle_aged_players,total_normalized_amount_for_old_players
2035,15,1,0.0513,0.750,1,0,0,0.0513,0.0,0.0,0.750,0,0
6195,141,1,0.0268,0.2876771146414770287677114641,0,1,0,0.0,0.0268,0.0,0,0.2876771146414770287677114641,0
2867,3368,2,0.00684,0.1558441558441558441558441558,0,1,1,0.0,0.00684,0,0,0.1558441558441558441558441558,0
7042,1158,1,0,0,1,0,0,0,0.0,0.0,0,0,0
448,368,1,0.0171,0.3571428571428571428571428571,1,0,0,0.0171,0.0,0.0,0.3571428571428571428571428571,0,0
8728,995,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1071,3008,2,0.00627,0.1279069767441860465116279070,1,0,1,0,0.0,0.00627,0,0,0.1279069767441860465116279070
839,506,3,0.2018,3.848207475209763539282990084,2,1,0,0.2018,0,0.0,3.848207475209763539282990084,0,0
430,4171,1,0,0,1,0,0,0,0.0,0.0,0,0,0
142,1536,1,0,0,0,0,1,0.0,0.0,0,0,0,0
40,31,1,0,0,0,1,0,0.0,0,0.0,0,0,0
1415,458,1,0,0,1,0,0,0,0.0,0.0,0,0,0
972,164,1,0,0,1,0,0,0,0.0,0.0,0,0,0
3650,410,1,0.00342,0.07894736842105263157894736842,1,0,0,0.00342,0.0,0.0,0.07894736842105263157894736842,0,0
762,3015,1,0,0,1,0,0,0,0.0,0.0,0,0,0
82,24,1,0.0171,0.1835551738943752683555173894,1,0,0,0.0171,0.0,0.0,0.1835551738943752683555173894,0,0
416,5223,1,0,0,0,1,0,0.0,0,0.0,0,0,0
2296,331,1,0,0,1,0,0,0,0.0,0.0,0,0,0
410,1025,1,0,0,1,0,0,0,0.0,0.0,0,0,0
11300,1159,1,0,0,0,1,0,0.0,0,0.0,0,0,0
447,29,1,0.1231,0.4864074600916706179864074601,1,0,0,0.1231,0.0,0.0,0.4864074600916706179864074601,0,0
631,82,1,0.2508,2.178217821782178217821782178,1,0,0,0.2508,0.0,0.0,2.178217821782178217821782178,0,0
415,2944,1,0,0,0,1,0,0.0,0,0.0,0,0,0
290,1080,2,0,0,1,0,1,0,0.0,0,0,0,0
1041,12,2,0.1824,2.844272844272844272844272844,1,1,0,0.1254,0.057,0.0,2.619047619047619047619047619,0.2252252252252252252252252252,0
987,762,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1071,2805,1,0,0,1,0,0,0,0.0,0.0,0,0,0
221,1084,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2921,506,7,0.0422,0.1667456930614825351667456931,5,2,0,0.0422,0,0.0,0.1667456930614825351667456931,0,0
1049,3709,2,0.057,0.3703703703703703703703703704,2,0,0,0.057,0.0,0.0,0.3703703703703703703703703704,0,0
6182,5358,1,0,0,1,0,0,0,0.0,0.0,0,0,0
41,3183,1,0,0,0,0,1,0.0,0.0,0,0,0,0
79,164,1,0,0,0,0,1,0.0,0.0,0,0,0,0
4,1110,1,0.0171,0.06756756756756756756756756757,1,0,0,0.0171,0.0,0.0,0.06756756756756756756756756757,0,0
367,940,2,0.0912,0.5925925925925925925925925926,2,0,0,0.0912,0.0,0.0,0.5925925925925925925925925926,0,0
2619,40,1,0.0342,0.3947368421052631578947368421,1,0,0,0.0342,0.0,0.0,0.3947368421052631578947368421,0,0
22203,862,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1045,281,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1533,681,8,0,0,5,3,0,0,0,0.0,0,0,0
4333,46,1,0,0,1,0,0,0,0.0,0.0,0,0,0
252,9265,1,0,0,1,0,0,0,0.0,0.0,0,0,0
19109,332,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1390,861,1,0,0,0,1,0,0.0,0,0.0,0,0,0
4031,19,1,0,0,0,1,0,0.0,0,0.0,0,0,0
23826,167,2,0,0,1,1,0,0,0,0.0,0,0,0
130,22203,1,0,0,1,0,0,0,0.0,0.0,0,0,0
677,281,1,0,0,1,0,0,0,0.0,0.0,0,0,0
989,20955,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1627,41906,1,0.00103,0.008945631405245787736668403682,1,0,0,0.00103,0.0,0.0,0.008945631405245787736668403682,0,0
1047,1385,2,0,0,1,1,0,0,0,0.0,0,0,0
4171,506,1,0,0,1,0,0,0,0.0,0.0,0,0,0
800,4271,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1269,506,2,0,0,2,0,0,0,0.0,0.0,0,0,0
44,294,1,0.0057,0.06118505796479175611850579648,1,0,0,0.0057,0.0,0.0,0.06118505796479175611850579648,0,0
2251,749,1,0,0,1,0,0,0,0.0,0.0,0,0,0
3,8,1,0.00143,0.01618562535370684776457272213,0,1,0,0.0,0.00143,0.0,0,0.01618562535370684776457272213,0
985,641,2,0.0604,0.6836445953593661573288058856,2,0,0,0.0604,0.0,0.0,0.6836445953593661573288058856,0,0
380,1038,2,0,0,2,0,0,0,0.0,0.0,0,0,0
281,589,1,0.0399,0.1576576576576576576576576577,0,0,1,0.0,0.0,0.0399,0,0,0.1576576576576576576576576577
1160,826,1,0,0,1,0,0,0,0.0,0.0,0,0,0
31,1158,1,0,0,1,0,0,0,0.0,0.0,0,0,0
940,418,4,0.1596,2.333333333333333333333333333,2,1,1,0,0.1596,0,0,2.333333333333333333333333333,0
449,5,1,0,0,0,0,1,0.0,0.0,0,0,0,0
4361,5,1,0,0,1,0,0,0,0.0,0.0,0,0,0
603,281,1,0,0,1,0,0,0,0.0,0.0,0,0,0
15,150,1,0,0,0,1,0,0.0,0,0.0,0,0,0
1408,252,3,0,0,2,1,0,0,0,0.0,0,0,0
408,704,1,0,0,0,0,1,0.0,0.0,0,0,0,0
1085,631,1,0,0,1,0,0,0,0.0,0.0,0,0,0
4,434,2,0,0,0,1,1,0.0,0,0,0,0,0
1038,1108,1,0,0,0,1,0,0.0,0,0.0,0,0,0
195,618,1,0.0365,0.4212834718374884579870729455,1,0,0,0.0365,0.0,0.0,0.4212834718374884579870729455,0,0
60,30,1,0,0,0,1,0,0.0,0,0.0,0,0,0
1082,244,3,0.0992,0.8615598401945457703665103352,0,3,0,0.0,0.0992,0.0,0,0.8615598401945457703665103352,0
276,252,5,0,0,3,1,1,0,0,0,0,0,0
506,4171,1,0.0285,0.1851851851851851851851851852,1,0,0,0.0285,0.0,0.0,0.1851851851851851851851851852,0,0
22330,430,1,0,0,1,0,0,0,0.0,0.0,0,0,0
499,29,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1147,3898,1,0,0,0,1,0,0.0,0,0.0,0,0,0
5,371,1,0.0513,1.184210526315789473684210526,0,1,0,0.0,0.0513,0.0,0,1.184210526315789473684210526,0
677,931,1,0,0,1,0,0,0,0.0,0.0,0,0,0
12405,681,2,0,0,0,2,0,0.0,0,0.0,0,0,0
408,749,1,0,0,1,0,0,0,0.0,0.0,0,0,0
5,39637,1,0,0,0,1,0,0.0,0,0.0,0,0,0
234,39,1,0.0399,0.2592592592592592592592592593,1,0,0,0.0399,0.0,0.0,0.2592592592592592592592592593,0,0
1088,164,1,0,0,1,0,0,0,0.0,0.0,0,0,0
289,1095,1,0,0,0,0,1,0.0,0.0,0,0,0,0
1386,862,3,0,0,2,1,0,0,0,0.0,0,0,0
294,631,3,0.7068,10.13203518154013203518154013,2,1,0,0.4218,0.285,0.0,7.656787656787656787656787657,2.475247524752475247524752475,0
2275,281,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1005,458,2,0.00446,0.06687659319238266606687659319,0,2,0,0.0,0.00446,0.0,0,0.06687659319238266606687659319,0
10,82,3,0,0,1,2,0,0,0,0.0,0,0,0
1049,1533,1,0,0,1,0,0,0,0.0,0.0,0,0,0
714,294,1,0,0,1,0,0,0,0.0,0.0,0,0,0
749,14888,1,0.00009,0.0009660798626019750966079862602,1,0,0,0.00009,0.0,0.0,0.0009660798626019750966079862602,0,0
13,1075,2,0.0342,0.2970297029702970297029702970,1,1,0,0,0.0342,0.0,0,0.2970297029702970297029702970,0
52,41,2,0,0,2,0,0,0,0.0,0.0,0,0,0
897,199,1,0,0,0,0,1,0.0,0.0,0,0,0,0
150,134,1,0,0,1,0,0,0,0.0,0.0,0,0,0
666,367,1,0,0,1,0,0,0,0.0,0.0,0,0,0
30,434,1,0,0,0,0,1,0.0,0.0,0,0,0,0
162,200,1,0,0,1,0,0,0,0.0,0.0,0,0,0
3558,1041,2,0,0,2,0,0,0,0.0,0.0,0,0,0
7971,410,3,0,0,2,1,0,0,0,0.0,0,0,0
2067,162,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1025,3558,1,0,0,0,1,0,0.0,0,0.0,0,0,0
2969,367,1,0,0,1,0,0,0,0.0,0.0,0,0,0
4171,8970,1,0.0114,0.07407407407407407407407407407,0,1,0,0.0,0.0114,0.0,0,0.07407407407407407407407407407,0
2969,855,1,0.00798,0.06930693069306930693069306931,1,0,0,0.00798,0.0,0.0,0.06930693069306930693069306931,0,0
80,24,1,0.0057,0.1315789473684210526315789474,1,0,0,0.0057,0.0,0.0,0.1315789473684210526315789474,0,0
1123,22,1,0.0923,1.065327793167128347183748846,0,1,0,0.0,0.0923,0.0,0,1.065327793167128347183748846,0
1038,5,4,0.1106,0.9605697411846447802675004343,2,2,0,0.1106,0,0.0,0.9605697411846447802675004343,0,0
610,368,1,0.057,1.315789473684210526315789474,1,0,0,0.057,0.0,0.0,1.315789473684210526315789474,0,0
1164,583,1,0.0912,1.860465116279069767441860465,1,0,0,0.0912,0.0,0.0,1.860465116279069767441860465,0,0
990,31,2,0.0114,0.1666666666666666666666666667,1,0,1,0,0.0,0.0114,0,0,0.1666666666666666666666666667
289,1074,1,0,0,1,0,0,0,0.0,0.0,0,0,0
4515,5,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2972,1041,1,0,0,1,0,0,0,0.0,0.0,0,0,0
800,46,1,0.2508,0.9909909909909909909909909910,1,0,0,0.2508,0.0,0.0,0.9909909909909909909909909910,0,0
337,631,1,0,0,1,0,0,0,0.0,0.0,0,0,0
332,398,3,0,0,3,0,0,0,0.0,0.0,0,0,0
2455,512,2,0,0,2,0,0,0,0.0,0.0,0,0,0
206,10,1,0.00456,0.09116353458616553378648540584,1,0,0,0.00456,0.0,0.0,0.09116353458616553378648540584,0,0
33,978,1,0,0,0,1,0,0.0,0,0.0,0,0,0
618,583,3,0.0912,1.904761904761904761904761905,1,1,1,0.0912,0,0,1.904761904761904761904761905,0,0
418,281,1,0,0,0,0,1,0.0,0.0,0,0,0,0
337,1090,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1210,12,2,0,0,0,2,0,0.0,0,0.0,0,0,0
720,13,5,0.0912,1.888150609080841638981173864,3,2,0,0.057,0.0342,0.0,1.190476190476190476190476190,0.6976744186046511627906976744,0
1302,1003,2,0,0,2,0,0,0,0.0,0.0,0,0,0
583,2410,1,0,0,0,1,0,0.0,0,0.0,0,0,0
512,985,1,0,0,1,0,0,0,0.0,0.0,0,0,0
405,965,1,0,0,0,1,0,0.0,0,0.0,0,0,0
1237,350,1,0.0251,0.1630929174788823911630929175,0,1,0,0.0,0.0251,0.0,0,0.1630929174788823911630929175,0
12,430,3,0,0,1,1,1,0,0,0,0,0,0
1159,1421,1,0,0,1,0,0,0,0.0,0.0,0,0,0
148,2288,2,0.1744,1.730913981676676305046285386,2,0,0,0.1744,0.0,0.0,1.730913981676676305046285386,0,0
839,430,4,0,0,4,0,0,0,0.0,0.0,0,0,0
349,512,4,0,0,2,1,1,0,0,0,0,0,0
862,2581,2,0,0,1,0,1,0,0.0,0,0,0,0
749,130,7,0.09971,1.866679438193426530327689256,5,1,1,0.08721,0.0125,0,1.605610098176718092566619916,0.2610693400167084377610693400,0
1408,1386,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2655,862,7,0,0,4,3,0,0,0,0.0,0,0,0
416,164,1,0.0456,0.9302325581395348837209302326,0,1,0,0.0,0.0456,0.0,0,0.9302325581395348837209302326,0
417,11913,1,0,0,1,0,0,0,0.0,0.0,0,0,0
512,45604,1,0,0,1,0,0,0,0.0,0.0,0,0,0
3368,416,1,0,0,1,0,0,0,0.0,0.0,0,0,0
276,42814,1,0,0,0,0,1,0.0,0.0,0,0,0,0
79,533,3,0.10431,1.199424844161686266949424844,2,1,0,0.04731,0.057,0.0,0.7232343679712100764732343680,0.4761904761904761904761904762,0
14,39,1,0.0125,0.2610693400167084377610693400,1,0,0,0.0125,0.0,0.0,0.2610693400167084377610693400,0,0
347,1081,2,0,0,2,0,0,0,0.0,0.0,0,0,0
839,130,3,0,0,2,1,0,0,0,0.0,0,0,0
367,16795,2,0,0,1,0,1,0,0.0,0,0,0,0
18,41,2,0.0319,0.4663742690058479532163742690,1,1,0,0.0319,0,0.0,0.4663742690058479532163742690,0,0
54359,130,1,0,0,1,0,0,0,0.0,0.0,0,0,0
22045,1025,1,0.0114,0.1315789473684210526315789474,0,1,0,0.0,0.0114,0.0,0,0.1315789473684210526315789474,0
46,3183,1,0.1482,1.710526315789473684210526316,0,1,0,0.0,0.1482,0.0,0,1.710526315789473684210526316,0
1049,294,2,0,0,1,0,1,0,0.0,0,0,0,0
408,4111,1,0,0,0,0,1,0.0,0.0,0,0,0,0
895,583,1,0,0,1,0,0,0,0.0,0.0,0,0,0
60,33,2,0,0,0,2,0,0.0,0,0.0,0,0,0
16795,34148,2,0,0,1,1,0,0,0,0.0,0,0,0
4146,5,1,0,0,0,1,0,0.0,0,0.0,0,0,0
2,503,1,0,0,0,0,1,0.0,0.0,0,0,0,0
19,12,5,0.0359,0.4143582640812557710064635272,4,0,1,0.0359,0.0,0,0.4143582640812557710064635272,0,0
678,86,1,0.0171,0.3947368421052631578947368421,1,0,0,0.0171,0.0,0.0,0.3947368421052631578947368421,0,0
164,3688,1,0,0,1,0,0,0,0.0,0.0,0,0,0
4541,416,1,0.0148,0.3019175846593227254181966544,0,1,0,0.0,0.0148,0.0,0,0.3019175846593227254181966544,0
383,237,1,0,0,0,1,0,0.0,0,0.0,0,0,0
405,714,1,0,0,0,0,1,0.0,0.0,0,0,0,0
366,1108,2,0,0,1,1,0,0,0,0.0,0,0,0
1420,1095,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2722,506,3,0,0,3,0,0,0,0.0,0.0,0,0,0
180,31,3,0.3534,3.793473593817088879347359382,2,1,0,0,0.3534,0.0,0,3.793473593817088879347359382,0
631,33,1,0,0,0,0,1,0.0,0.0,0,0,0,0
506,3522,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1074,289,2,0.00319,0.03610639501980758347481607244,2,0,0,0.00319,0.0,0.0,0.03610639501980758347481607244,0,0
543,1060,1,0,0,1,0,0,0,0.0,0.0,0,0,0
26789,800,4,0,0,4,0,0,0,0.0,0.0,0,0,0
826,417,2,0.0684,0.7087486157253599114064230343,1,1,0,0.057,0.0114,0.0,0.4761904761904761904761904762,0.2325581395348837209302325581,0
2722,6195,3,0,0,3,0,0,0,0.0,0.0,0,0,0
897,119,1,0,0,0,0,1,0.0,0.0,0,0,0,0
6195,607,1,0,0,0,1,0,0.0,0,0.0,0,0,0
583,210,1,0.0251,0.2342291899962672639044419560,0,0,1,0.0,0.0,0.0251,0,0,0.2342291899962672639044419560
1071,405,2,0,0,1,1,0,0,0,0.0,0,0,0
1390,144,1,0,0,0,1,0,0.0,0,0.0,0,0,0
