source,target,weight
130,11337,1
985,405,1
399,405,3
46,839,2
839,410,3
667,855,3
366,171,2
1627,398,1
985,164,2
1025,46,3
7971,367,1
1390,1025,2
506,1210,1
465,281,1
13,367,2
6692,416,1
252,430,4
72,829,1
162,5,1
332,862,4
162,714,1
681,13238,1
720,631,3
368,148,2
237,252,1
42,7014,1
6195,22294,1
290,60,1
358,985,1
899,512,1
826,2288,1
12,1429,1
1023,6195,1
750,855,1
1421,1148,1
18,968,2
180,826,1
82,330,1
187,33,1
762,452,1
332,2581,1
6692,6195,1
79,31,1
398,800,4
24,26,1
110,42,2
6110,800,1
11,86,1
3725,12,1
1150,148,1
1020,1071,1
3892,631,1
4339,749,1
14888,506,2
122,86,2
2867,7077,1
8738,800,1
65,167,2
3302,897,1
1519,631,1
499,430,2
984,2963,1
5615,2921,1
839,1627,1
1028,148,3
800,398,3
368,3368,2
1147,40,3
1210,46,3
1038,862,1
11900,862,1
466,641,1
48,18,1
866,31,2
1123,472,1
1210,3973,1
14888,430,1
9251,1181,1
940,993,2
12,6692,1
33,861,1
1307,1038,2
27,41,2
1071,1003,2
506,27,1
984,338,1
2867,189,1
430,252,4
141,5,1
209,244,1
2969,30200,1
585,131,1
1386,416,5
940,368,1
1386,1038,2
607,1388,1
4172,862,2
30,42,1
399,164,3
2239,862,2
1533,621,3
252,6574,4
7971,232,1
839,5,1
244,4078,1
1020,985,1
582,3,1
631,989,2
1388,380,1
331,940,2
2239,416,1
1039,2455,1
237,1784,1
1084,6676,1
331,50,1
2503,1084,1
15925,1627,1
991,631,2
4718,862,1
141,31,2
134,8568,1
1420,2969,1
252,1387,1
4673,940,1
677,164,1
35,30,1
621,1536,1
5587,46,1
1104,252,2
683,595,2
618,2288,2
1403,940,1
2413,164,1
12,862,2
1005,408,2
4750,800,1
82,33,1
1039,641,1
12,2250,2
6932,1010,1
1386,380,1
1150,358,1
331,367,1
405,504,1
666,993,1
6195,800,1
32125,862,2
66,52,1
762,8780,1
15,419,2
1123,2288,1
3697,281,1
1028,180,1
289,379,3
16795,621,1
458,410,2
458,8304,1
1041,141,1
